CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Quantidade_Total_Membros;Quantidade_Membros_Remunerados;Quantidade_Acoes;Preco_Medio_Ponderado_Aquisicao;Preco_Medio_Ponderado_Mercado;Valor_Diferenca_Aquisicao_Mercado
62.144.175/0001-20;2025-12-31;11;154451;BCO PINE S.A;2023-01-01;2023-12-31;Conselho de Administração;6.00;4.00;0;0.00;0.00;0.00
62.144.175/0001-20;2025-12-31;11;154451;BCO PINE S.A;2023-01-01;2023-12-31;Diretoria Estatutária;7.00;5.92;1609404;2.76;2.76;0.00
62.144.175/0001-20;2025-12-31;11;154451;BCO PINE S.A;2024-01-01;2024-12-31;Conselho de Administração;6.00;4.00;0;0.00;0.00;0.00
62.144.175/0001-20;2025-12-31;11;154451;BCO PINE S.A;2024-01-01;2024-12-31;Conselho Fiscal;1.75;1.75;0;0.00;0.00;0.00
62.144.175/0001-20;2025-12-31;11;154451;BCO PINE S.A;2024-01-01;2024-12-31;Diretoria Estatutária;10.00;8.75;6626910;0.00;0.00;0.00
67.010.660/0001-24;2025-12-31;5;154796;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;5.00;0;0.00;0.00;0.00
67.010.660/0001-24;2025-12-31;5;154796;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2022-01-01;2022-12-31;Conselho Fiscal;6.00;3.00;0;0.00;0.00;0.00
67.010.660/0001-24;2025-12-31;5;154796;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;2.00;0;0.00;0.00;0.00
67.010.660/0001-24;2025-12-31;5;154796;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;5.00;0;0.00;0.00;0.00
67.010.660/0001-24;2025-12-31;5;154796;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2023-01-01;2023-12-31;Conselho Fiscal;6.00;3.00;0;0.00;0.00;0.00
67.010.660/0001-24;2025-12-31;5;154796;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;2.00;0;0.00;0.00;0.00
67.010.660/0001-24;2025-12-31;5;154796;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2024-01-01;2024-12-31;Conselho de Administração;8.00;6.00;0;0.00;0.00;0.00
67.010.660/0001-24;2025-12-31;5;154796;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2024-01-01;2024-12-31;Conselho Fiscal;8.00;4.00;0;0.00;0.00;0.00
67.010.660/0001-24;2025-12-31;5;154796;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;3.00;0;0.00;0.00;0.00
67.571.414/0001-41;2025-12-31;8;154606;VIVER INCORPORADORA E CONSTRUTORA S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;5.00;3489870;0.67;0.67;0.00
67.571.414/0001-41;2025-12-31;8;154606;VIVER INCORPORADORA E CONSTRUTORA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;10469610;0.67;0.67;0.00
67.571.414/0001-41;2025-12-31;8;154606;VIVER INCORPORADORA E CONSTRUTORA S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;5.00;0;0.00;0.00;0.00
67.571.414/0001-41;2025-12-31;8;154606;VIVER INCORPORADORA E CONSTRUTORA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;0;0.00;0.00;0.00
67.571.414/0001-41;2025-12-31;8;154606;VIVER INCORPORADORA E CONSTRUTORA S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;5.00;0;0.00;0.00;0.00
67.571.414/0001-41;2025-12-31;8;154606;VIVER INCORPORADORA E CONSTRUTORA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;2.00;2.00;0;0.00;0.00;0.00
71.476.527/0001-35;2025-12-31;8;154539;CONSTRUTORA TENDA S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
71.476.527/0001-35;2025-12-31;8;154539;CONSTRUTORA TENDA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;14.08;0.00;0;0.00;0.00;0.00
71.476.527/0001-35;2025-12-31;8;154539;CONSTRUTORA TENDA S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.33;6.00;148521;0.00;4.76;-706959.96
71.476.527/0001-35;2025-12-31;8;154539;CONSTRUTORA TENDA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;11.42;0.00;0;0.00;0.00;0.00
71.476.527/0001-35;2025-12-31;8;154539;CONSTRUTORA TENDA S.A.;2024-01-01;2024-12-31;Conselho de Administração;6.00;0.00;0;0.00;0.00;0.00
71.476.527/0001-35;2025-12-31;8;154539;CONSTRUTORA TENDA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;13.00;7.00;105225;0.00;13.07;-1375290.75
71.673.990/0001-77;2025-12-31;11;152587;NATURA COSMÉTICOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;3.67;0.00;0;0.00;0.00;0.00
71.673.990/0001-77;2025-12-31;11;152587;NATURA COSMÉTICOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.20;4.20;135764;0.00;25.03;-3398172.92
71.673.990/0001-77;2025-12-31;11;152587;NATURA COSMÉTICOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
71.673.990/0001-77;2025-12-31;11;152587;NATURA COSMÉTICOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;206303;0.00;13.51;-2787153.53
71.673.990/0001-77;2025-12-31;11;152587;NATURA COSMÉTICOS S.A.;2024-01-01;2024-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
71.673.990/0001-77;2025-12-31;11;152587;NATURA COSMÉTICOS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;4.17;4.17;246256;0.00;17.58;-4329180.48
73.178.600/0001-18;2025-12-31;7;154269;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2025-01-01;2025-12-31;Conselho de Administração;9.83;0.00;0;0.00;0.00;0.00
73.178.600/0001-18;2025-12-31;7;154269;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2025-01-01;2025-12-31;Diretoria Estatutária;6.00;0.00;0;0.00;0.00;0.00
75.315.333/0001-09;2025-12-31;12;153891;ATACADÃO S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.25;1.00;36989;0.00;14.68;-542998.52
75.315.333/0001-09;2025-12-31;12;153891;ATACADÃO S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;5.00;1.00;71737;0.01;9.11;-652806.70
76.535.764/0001-43;2025-12-31;8;154245;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2023-01-01;2023-12-31;Conselho de Administração;8.25;0.00;0;0.00;0.00;0.00
76.535.764/0001-43;2025-12-31;8;154245;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;1.00;0;0.00;0.00;0.00
76.535.764/0001-43;2025-12-31;8;154245;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Conselho de Administração;10.50;0.00;0;0.00;0.00;0.00
76.535.764/0001-43;2025-12-31;8;154245;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Diretoria Estatutária;3.08;1.00;691196;0.95;0.95;0.00
76.535.764/0001-43;2025-12-31;8;154245;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2024-01-01;2024-12-31;Conselho de Administração;8.17;0.00;0;0.00;0.00;0.00
76.535.764/0001-43;2025-12-31;8;154245;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2024-01-01;2024-12-31;Diretoria Estatutária;3.25;0.00;0;0.00;0.00;0.00
80.680.093/0001-81;2025-12-31;4;154215;SENIOR SISTEMAS S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
80.680.093/0001-81;2025-12-31;4;154215;SENIOR SISTEMAS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;7.00;7.00;1519;0.00;0.00;0.00
80.680.093/0001-81;2025-12-31;4;154215;SENIOR SISTEMAS S.A.;2024-01-01;2024-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
80.680.093/0001-81;2025-12-31;4;154215;SENIOR SISTEMAS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;7.00;7.00;1603;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;10;154644;POSITIVO TECNOLOGIA S.A.;2022-01-01;2022-12-31;Conselho de Administração;9.00;8.00;0;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;10;154644;POSITIVO TECNOLOGIA S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;10;154644;POSITIVO TECNOLOGIA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;0;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;10;154644;POSITIVO TECNOLOGIA S.A.;2023-01-01;2023-12-31;Conselho de Administração;8.00;8.00;0;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;10;154644;POSITIVO TECNOLOGIA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;0;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;10;154644;POSITIVO TECNOLOGIA S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;0;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;10;154644;POSITIVO TECNOLOGIA S.A.;2024-01-01;2024-12-31;Conselho de Administração;8.00;0.00;0;0.00;0.00;0.00
81.243.735/0001-48;2025-12-31;10;154644;POSITIVO TECNOLOGIA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;5.00;2.00;400000;6.51;0.00;2604000.00
81.616.807/0001-55;2025-12-31;2;154362;GRANJA FARIA S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;0.00;0;0.00;0.00;0.00
81.616.807/0001-55;2025-12-31;2;154362;GRANJA FARIA S.A.;2022-01-01;2022-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
81.616.807/0001-55;2025-12-31;2;154362;GRANJA FARIA S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;0.00;0;0.00;0.00;0.00
81.616.807/0001-55;2025-12-31;2;154362;GRANJA FARIA S.A.;2025-01-01;2025-12-31;Conselho de Administração;4.00;0.00;0;0.00;0.00;0.00
82.643.537/0001-34;2025-12-31;4;154465;ELECTRO ACO ALTONA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;0.00;0;0.00;0.00;0.00
82.643.537/0001-34;2025-12-31;4;154465;ELECTRO ACO ALTONA S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;0.00;0;0.00;0.00;0.00
82.643.537/0001-34;2025-12-31;4;154465;ELECTRO ACO ALTONA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
82.643.537/0001-34;2025-12-31;4;154465;ELECTRO ACO ALTONA S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;0.00;0;0.00;0.00;0.00
82.643.537/0001-34;2025-12-31;4;154465;ELECTRO ACO ALTONA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
82.643.537/0001-34;2025-12-31;4;154465;ELECTRO ACO ALTONA S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2022-01-01;2022-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2023-01-01;2023-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2024-01-01;2024-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;2.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2025-01-01;2025-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2025-01-01;2025-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;2.00;0.00;0;0.00;0.00;0.00
83.475.913/0001-91;2025-12-31;4;154338;PBG S/A;2023-01-01;2023-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
83.475.913/0001-91;2025-12-31;4;154338;PBG S/A;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
83.475.913/0001-91;2025-12-31;4;154338;PBG S/A;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
83.475.913/0001-91;2025-12-31;4;154338;PBG S/A;2024-01-01;2024-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
83.475.913/0001-91;2025-12-31;4;154338;PBG S/A;2024-01-01;2024-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
83.475.913/0001-91;2025-12-31;4;154338;PBG S/A;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
84.429.695/0001-11;2025-12-31;6;154699;WEG S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;12.50;9.00;213800;14.38;31.72;-3707292.00
84.429.695/0001-11;2025-12-31;6;154699;WEG S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;13.00;11.00;152148;26.87;40.26;-2037261.72
84.429.695/0001-11;2025-12-31;6;154699;WEG S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;13.00;12.00;297558;26.87;36.90;-2984506.74
84.683.374/0001-49;2025-12-31;18;154808;TUPY S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.00;3.00;14157;21.95;21.95;0.00
84.683.374/0001-49;2025-12-31;18;154808;TUPY S.A.;2022-01-01;2022-12-31;Conselho de Administração;9.00;1.00;36635;25.09;25.09;0.00
84.683.374/0001-49;2025-12-31;18;154808;TUPY S.A.;2023-01-01;2023-12-31;Conselho de Administração;9.00;1.00;32501;24.94;24.94;0.00
84.683.374/0001-49;2025-12-31;18;154808;TUPY S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.75;3.75;240995;24.56;24.56;0.00
84.683.374/0001-49;2025-12-31;18;154808;TUPY S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;5.83;5.83;107224;28.42;28.42;0.00
85.041.333/0001-11;2025-12-31;1;148423;PORTO PONTA DO FELIX S/A;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;3.00;0;0.00;0.00;0.00
85.041.333/0001-11;2025-12-31;1;148423;PORTO PONTA DO FELIX S/A;2024-01-01;2024-12-31;Conselho de Administração;12.00;6.00;0;0.00;0.00;0.00
86.375.425/0001-09;2025-12-31;4;149853;METISA METALURGICA TIMBOENSE S.A.;2022-01-01;2022-12-31;Conselho de Administração;9.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2025-12-31;4;149853;METISA METALURGICA TIMBOENSE S.A.;2022-01-01;2022-12-31;Conselho Fiscal;5.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2025-12-31;4;149853;METISA METALURGICA TIMBOENSE S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2025-12-31;4;149853;METISA METALURGICA TIMBOENSE S.A.;2023-01-01;2023-12-31;Conselho de Administração;9.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2025-12-31;4;149853;METISA METALURGICA TIMBOENSE S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2025-12-31;4;149853;METISA METALURGICA TIMBOENSE S.A.;2023-01-01;2023-12-31;Conselho Fiscal;5.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2025-12-31;4;149853;METISA METALURGICA TIMBOENSE S.A.;2024-01-01;2024-12-31;Conselho de Administração;9.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2025-12-31;4;149853;METISA METALURGICA TIMBOENSE S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2025-12-31;4;149853;METISA METALURGICA TIMBOENSE S.A.;2024-01-01;2024-12-31;Conselho Fiscal;4.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2025-12-31;4;149853;METISA METALURGICA TIMBOENSE S.A.;2025-01-01;2025-12-31;Conselho de Administração;9.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2025-12-31;4;149853;METISA METALURGICA TIMBOENSE S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2025-12-31;4;149853;METISA METALURGICA TIMBOENSE S.A.;2025-01-01;2025-12-31;Conselho Fiscal;4.00;0.00;0;0.00;0.00;0.00
88.611.835/0001-29;2025-12-31;11;154625;MARCOPOLO S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
88.611.835/0001-29;2025-12-31;11;154625;MARCOPOLO S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
88.611.835/0001-29;2025-12-31;11;154625;MARCOPOLO S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;1.00;21950;2.47;3.70;-26998.50
88.611.835/0001-29;2025-12-31;11;154625;MARCOPOLO S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
88.611.835/0001-29;2025-12-31;11;154625;MARCOPOLO S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
88.611.835/0001-29;2025-12-31;11;154625;MARCOPOLO S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;626880;4.12;2.92;752256.00
88.611.835/0001-29;2025-12-31;11;154625;MARCOPOLO S.A.;2024-01-01;2024-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
88.611.835/0001-29;2025-12-31;11;154625;MARCOPOLO S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
88.611.835/0001-29;2025-12-31;11;154625;MARCOPOLO S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;3.00;84090;8.49;3.16;448199.70
89.096.457/0001-55;2025-12-31;8;154197;SLC AGRICOLA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;41625;31.24;44.17;-538211.25
89.096.457/0001-55;2025-12-31;8;154197;SLC AGRICOLA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;47908;41.01;37.90;148993.88
89.096.457/0001-55;2025-12-31;8;154197;SLC AGRICOLA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.67;3.67;42413;22.38;17.39;211640.87
89.463.822/0001-12;2025-12-31;9;154431;LUPATECH S.A;2024-01-01;2024-12-31;Conselho de Administração;4.92;4.92;0;0.00;0.00;0.00
89.463.822/0001-12;2025-12-31;9;154431;LUPATECH S.A;2024-01-01;2024-12-31;Diretoria Estatutária;2.00;2.00;610421;1.78;2.22;-268585.24
89.463.822/0001-12;2025-12-31;9;154431;LUPATECH S.A;2023-01-01;2023-12-31;Conselho de Administração;5.00;5.00;221903;2.55;3.19;-142017.92
89.463.822/0001-12;2025-12-31;9;154431;LUPATECH S.A;2023-01-01;2023-12-31;Diretoria Estatutária;2.17;2.17;644888;1.45;1.66;-135426.48
89.463.822/0001-12;2025-12-31;9;154431;LUPATECH S.A;2022-01-01;2022-12-31;Conselho de Administração;5.00;5.00;74648;1.78;2.22;-32845.12
89.463.822/0001-12;2025-12-31;9;154431;LUPATECH S.A;2022-01-01;2022-12-31;Diretoria Estatutária;2.33;2.33;1061503;1.22;1.86;-679361.92
89.637.490/0001-45;2025-12-31;12;154612;KLABIN S.A.;2022-01-01;2022-12-31;Conselho de Administração;13.75;0.00;0;0.00;0.00;0.00
89.637.490/0001-45;2025-12-31;12;154612;KLABIN S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;156264;6.70;17.56;-1697027.04
89.637.490/0001-45;2025-12-31;12;154612;KLABIN S.A.;2023-01-01;2023-12-31;Conselho de Administração;14.00;0.00;0;0.00;0.00;0.00
89.637.490/0001-45;2025-12-31;12;154612;KLABIN S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;5.42;5.42;159598;6.70;19.33;-2015722.74
89.637.490/0001-45;2025-12-31;12;154612;KLABIN S.A.;2024-01-01;2024-12-31;Conselho de Administração;14.75;0.00;0;0.00;0.00;0.00
89.637.490/0001-45;2025-12-31;12;154612;KLABIN S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;6.00;6.00;153918;6.70;27.05;-3132231.30
89.850.341/0001-60;2025-12-31;8;154584;GRENDENE S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;65128;5.23;8.92;-240322.32
89.850.341/0001-60;2025-12-31;8;154584;GRENDENE S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;149998;4.36;7.39;-454493.94
89.850.341/0001-60;2025-12-31;8;154584;GRENDENE S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;3.00;149998;4.56;7.05;-373495.02
89.850.341/0001-60;2025-12-31;8;154584;GRENDENE S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;3.00;3.00;297049;4.22;5.52;-386163.70
90.400.888/0001-42;2025-12-31;17;154739;BCO SANTANDER (BRASIL) S.A.;2022-01-01;2022-12-31;Conselho de Administração;10.00;5.00;0;0.00;0.00;0.00
90.400.888/0001-42;2025-12-31;17;154739;BCO SANTANDER (BRASIL) S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;50.00;50.00;0;0.00;0.00;0.00
90.400.888/0001-42;2025-12-31;17;154739;BCO SANTANDER (BRASIL) S.A.;2023-01-01;2023-12-31;Conselho de Administração;11.00;6.67;125072;29.54;28.60;117567.68
90.400.888/0001-42;2025-12-31;17;154739;BCO SANTANDER (BRASIL) S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;51.00;50.75;1747182;30.24;28.60;2865378.48
90.400.888/0001-42;2025-12-31;17;154739;BCO SANTANDER (BRASIL) S.A.;2024-01-01;2024-12-31;Conselho de Administração;11.00;7.67;31782;24.67;26.30;-51804.66
90.400.888/0001-42;2025-12-31;17;154739;BCO SANTANDER (BRASIL) S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;58.00;51.75;2559282;24.49;26.30;-4632300.42
91.983.056/0001-69;2025-12-31;7;153833;KEPLER WEBER S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;2.00;8595;0.00;0.00;0.00
91.983.056/0001-69;2025-12-31;7;153833;KEPLER WEBER S.A.;2022-01-01;2022-12-31;Conselho de Administração;8.00;0.00;0;0.00;0.00;0.00
91.983.056/0001-69;2025-12-31;7;153833;KEPLER WEBER S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
91.983.056/0001-69;2025-12-31;7;153833;KEPLER WEBER S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.75;3.75;178032;0.00;0.00;0.00
91.983.056/0001-69;2025-12-31;7;153833;KEPLER WEBER S.A.;2023-01-01;2023-12-31;Conselho de Administração;8.00;0.00;0;0.00;0.00;0.00
91.983.056/0001-69;2025-12-31;7;153833;KEPLER WEBER S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
91.983.056/0001-69;2025-12-31;7;153833;KEPLER WEBER S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;3.00;257848;0.00;0.00;0.00
91.983.056/0001-69;2025-12-31;7;153833;KEPLER WEBER S.A.;2024-01-01;2024-12-31;Conselho de Administração;8.00;0.00;0;0.00;0.00;0.00
91.983.056/0001-69;2025-12-31;7;153833;KEPLER WEBER S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.16;0.00;0;0.00;0.00;0.00
92.012.467/0001-70;2025-12-31;8;154356;GRAZZIOTIN S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;24120;28.99;41.41;-299570.40
92.012.467/0001-70;2025-12-31;8;154356;GRAZZIOTIN S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;38728;19.83;28.33;-329188.00
92.012.467/0001-70;2025-12-31;8;154356;GRAZZIOTIN S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;3.00;48314;18.05;25.77;-372984.08
92.665.611/0001-77;2025-12-31;3;151847;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2022-01-01;2022-12-31;Conselho de Administração;6.00;5.00;0;0.00;0.00;0.00
92.665.611/0001-77;2025-12-31;3;151847;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;41104;11.48;11.70;-9042.88
92.665.611/0001-77;2025-12-31;3;151847;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2023-01-01;2023-12-31;Conselho de Administração;6.00;5.00;0;0.00;0.00;0.00
92.665.611/0001-77;2025-12-31;3;151847;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;0;0.00;0.00;0.00
92.665.611/0001-77;2025-12-31;3;151847;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2024-01-01;2024-12-31;Conselho de Administração;6.00;5.00;0;0.00;0.00;0.00
92.665.611/0001-77;2025-12-31;3;151847;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;3.00;0;0.00;0.00;0.00
92.693.019/0001-89;2025-12-31;2;154371;PANATLANTICA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
